algorithm,machine,size,variant,metric,value
aead,zen4,1350,ahead-fused-open,tsc_ticks_per_byte,1.20579962
aead,zen4,1350,intel-direct-seal,core_cycles_per_byte,1.59341761
aead,zen4,1350,intel-direct-seal,instructions_per_byte,2.86741253
aead,zen4,1350,intel-direct-seal,tsc_ticks_per_byte,1.33624033
aead,zen4,1350,intel-direct-open,core_cycles_per_byte,1.65166565
aead,zen4,1350,intel-direct-open,instructions_per_byte,2.88815256
aead,zen4,1350,intel-direct-open,tsc_ticks_per_byte,1.45447614
aead,zen4,1360,intel-one-shot-seal,core_cycles_per_byte,1.38595920
aead,zen4,1360,intel-one-shot-seal,instructions_per_byte,2.43162250
aead,zen4,1360,intel-one-shot-seal,tsc_ticks_per_byte,1.32543125
aead,zen4,1360,intel-one-shot-open,core_cycles_per_byte,1.41438783
aead,zen4,1360,intel-one-shot-open,instructions_per_byte,2.48456449
aead,zen4,1360,intel-one-shot-open,tsc_ticks_per_byte,1.12717709
aead,zen4,1360,boringssl-stitched-seal,core_cycles_per_byte,1.96417945
aead,zen4,1360,boringssl-stitched-seal,instructions_per_byte,6.34412253
aead,zen4,1360,boringssl-stitched-seal,tsc_ticks_per_byte,1.50926634
aead,zen4,1360,boringssl-stitched-open,core_cycles_per_byte,1.85835887
aead,zen4,1360,boringssl-stitched-open,instructions_per_byte,6.19044684
aead,zen4,1360,boringssl-stitched-open,tsc_ticks_per_byte,1.63582383
aead,zen4,1360,ahead-fused-seal,core_cycles_per_byte,1.26631359
aead,zen4,1360,ahead-fused-seal,instructions_per_byte,3.72059405
aead,zen4,1360,ahead-fused-seal,tsc_ticks_per_byte,1.08983159
aead,zen4,1360,ahead-fused-open,core_cycles_per_byte,1.29163651
aead,zen4,1360,ahead-fused-open,instructions_per_byte,3.71176947
aead,zen4,1360,ahead-fused-open,tsc_ticks_per_byte,1.09875913
aead,zen4,1360,intel-direct-seal,core_cycles_per_byte,1.54888353
aead,zen4,1360,intel-direct-seal,instructions_per_byte,2.78897744
aead,zen4,1360,intel-direct-seal,tsc_ticks_per_byte,1.33104281
aead,zen4,1360,intel-direct-open,core_cycles_per_byte,1.59878616
aead,zen4,1360,intel-direct-open,instructions_per_byte,2.80956362
aead,zen4,1360,intel-direct-open,tsc_ticks_per_byte,1.31704391
aead,zen4,1420,intel-one-shot-seal,core_cycles_per_byte,1.35949880
aead,zen4,1420,intel-one-shot-seal,instructions_per_byte,2.32887807
aead,zen4,1420,intel-one-shot-seal,tsc_ticks_per_byte,1.29402936
aead,zen4,1420,intel-one-shot-open,core_cycles_per_byte,1.34991312
aead,zen4,1420,intel-one-shot-open,instructions_per_byte,2.37958354
aead,zen4,1420,intel-one-shot-open,tsc_ticks_per_byte,1.28544251
aead,zen4,1420,boringssl-stitched-seal,core_cycles_per_byte,1.96401101
aead,zen4,1420,boringssl-stitched-seal,instructions_per_byte,6.29859858
aead,zen4,1420,boringssl-stitched-seal,tsc_ticks_per_byte,1.65580264
aead,zen4,1420,boringssl-stitched-open,core_cycles_per_byte,1.83462617
aead,zen4,1420,boringssl-stitched-open,instructions_per_byte,6.12394834
aead,zen4,1420,boringssl-stitched-open,tsc_ticks_per_byte,1.38844956
aead,zen4,1420,ahead-fused-seal,core_cycles_per_byte,1.22488655
