algorithm,machine,size,variant,metric,value
aead,zen4,512,openssl-evp-open,core_cycles_per_byte,4.68614266
aead,zen4,512,openssl-evp-open,instructions_per_byte,10.11524711
aead,zen4,512,openssl-evp-open,tsc_ticks_per_byte,3.57804289
aead,zen4,512,ahead-fused-seal,core_cycles_per_byte,2.25592938
aead,zen4,512,ahead-fused-seal,instructions_per_byte,6.61328824
aead,zen4,512,ahead-fused-seal,tsc_ticks_per_byte,2.03568078
aead,zen4,512,ahead-fused-open,core_cycles_per_byte,2.29336590
aead,zen4,512,ahead-fused-open,instructions_per_byte,6.58985094
aead,zen4,512,ahead-fused-open,tsc_ticks_per_byte,1.75736195
aead,zen4,512,intel-direct-seal,core_cycles_per_byte,2.32951781
aead,zen4,512,intel-direct-seal,instructions_per_byte,4.29297867
aead,zen4,512,intel-direct-seal,tsc_ticks_per_byte,2.26679055
aead,zen4,512,intel-direct-open,core_cycles_per_byte,2.44931547
aead,zen4,512,intel-direct-open,instructions_per_byte,4.34766367
aead,zen4,512,intel-direct-open,tsc_ticks_per_byte,2.10164641
aead,zen4,1024,intel-one-shot-seal,core_cycles_per_byte,1.58288556
aead,zen4,1024,intel-one-shot-seal,instructions_per_byte,2.66797417
aead,zen4,1024,intel-one-shot-seal,tsc_ticks_per_byte,1.30174315
aead,zen4,1024,intel-one-shot-open,core_cycles_per_byte,1.63260472
aead,zen4,1024,intel-one-shot-open,instructions_per_byte,2.73828796
aead,zen4,1024,intel-one-shot-open,tsc_ticks_per_byte,1.58559680
aead,zen4,1024,boringssl-stitched-seal,core_cycles_per_byte,2.08118644
aead,zen4,1024,boringssl-stitched-seal,instructions_per_byte,6.22070885
aead,zen4,1024,boringssl-stitched-seal,tsc_ticks_per_byte,1.59164655
aead,zen4,1024,boringssl-stitched-open,core_cycles_per_byte,1.99915433
aead,zen4,1024,boringssl-stitched-open,instructions_per_byte,6.30273989
aead,zen4,1024,boringssl-stitched-open,tsc_ticks_per_byte,1.66599667
aead,zen4,1024,openssl-evp-seal,core_cycles_per_byte,2.44520751
aead,zen4,1024,openssl-evp-seal,instructions_per_byte,5.55567026
aead,zen4,1024,openssl-evp-seal,tsc_ticks_per_byte,1.86738253
aead,zen4,1024,openssl-evp-open,core_cycles_per_byte,2.45436448
aead,zen4,1024,openssl-evp-open,instructions_per_byte,5.63379517
aead,zen4,1024,openssl-evp-open,tsc_ticks_per_byte,1.93324125
aead,zen4,1024,ahead-fused-seal,core_cycles_per_byte,1.26114741
aead,zen4,1024,ahead-fused-seal,instructions_per_byte,3.58984953
aead,zen4,1024,ahead-fused-seal,tsc_ticks_per_byte,1.08192265
aead,zen4,1024,ahead-fused-open,core_cycles_per_byte,1.27485394
aead,zen4,1024,ahead-fused-open,instructions_per_byte,3.57812989
aead,zen4,1024,ahead-fused-open,tsc_ticks_per_byte,1.03665143
aead,zen4,1024,intel-direct-seal,core_cycles_per_byte,1.45406038
aead,zen4,1024,intel-direct-seal,instructions_per_byte,2.79102010
aead,zen4,1024,intel-direct-seal,tsc_ticks_per_byte,1.30349398
aead,zen4,1024,intel-direct-open,core_cycles_per_byte,1.49325672
aead,zen4,1024,intel-direct-open,instructions_per_byte,2.81836510
aead,zen4,1024,intel-direct-open,tsc_ticks_per_byte,1.24116749
aead,zen4,1025,intel-one-shot-seal,core_cycles_per_byte,1.63773875
aead,zen4,1025,intel-one-shot-seal,instructions_per_byte,2.71025049
aead,zen4,1025,intel-one-shot-seal,tsc_ticks_per_byte,1.39288374
aead,zen4,1025,intel-one-shot-open,core_cycles_per_byte,1.63454927
aead,zen4,1025,intel-one-shot-open,instructions_per_byte,2.78049377
aead,zen4,1025,intel-one-shot-open,tsc_ticks_per_byte,1.44267929
aead,zen4,1025,boringssl-stitched-seal,core_cycles_per_byte,2.08527111
aead,zen4,1025,boringssl-stitched-seal,instructions_per_byte,6.27122467
aead,zen4,1025,boringssl-stitched-seal,tsc_ticks_per_byte,1.58075692
aead,zen4,1025,boringssl-stitched-open,core_cycles_per_byte,2.02701366
aead,zen4,1025,boringssl-stitched-open,instructions_per_byte,6.35122583
aead,zen4,1025,boringssl-stitched-open,tsc_ticks_per_byte,1.73461805
aead,zen4,1025,openssl-evp-seal,core_cycles_per_byte,2.91978885
aead,zen4,1025,openssl-evp-seal,instructions_per_byte,6.07708295
